source,target,edge_source
10.1145/2818314.2818315,10.1145/2380552.2380606,openalex
10.1145/2818314.2818315,10.1145/1118178.1118215,openalex
10.1145/2818314.2818315,10.1098/rsta.2008.0118,openalex
10.1145/2818314.2818328,10.1145/2684721.2684736,openalex
10.1007/s10956-015-9552-x,10.1145/1953163.1953241,openalex
10.1007/s10956-015-9552-x,10.1145/1118178.1118215,openalex
10.1109/respect.2015.7296496,10.1145/1118178.1118215,openalex
10.1109/respect.2015.7296496,10.1145/2157136.2157191,openalex
10.1145/2808006.2808033,10.3102/0013189x12463051,openalex
10.1145/2808006.2808033,10.1145/1118178.1118215,openalex
10.1109/compsac.2015.126,10.1098/rsta.2008.0118,openalex
10.1145/2787622.2787720,10.1145/1953163.1953241,openalex
10.1145/2787622.2787720,10.1145/1822090.1822154,openalex
10.1145/2787622.2787720,10.3102/0013189x12463051,openalex
10.1145/2787622.2787720,10.1145/2591708.2591724,openalex
10.1145/2787622.2787720,10.1145/1929887.1929902,openalex
10.1145/2787622.2787720,10.1145/2157136.2157191,openalex
10.1145/2787622.2787720,10.1098/rsta.2008.0118,openalex
10.1145/2787622.2787720,10.1007/978-3-642-23456-9_39,openalex
10.1145/2858796.2858801,10.1109/educon.2014.6826147,openalex
10.1145/2858796.2858801,10.3102/0013189x12463051,openalex
10.1145/2858796.2858801,10.1080/08993408.2015.1033142,openalex
10.1145/2858796.2858801,10.1016/j.sbspro.2012.06.938,openalex
10.1145/2858796.2858801,10.1145/1929887.1929902,openalex
10.1145/2858796.2858801,10.1145/2700517,openalex
10.1109/secon.2015.7133047,10.3102/0013189x12463051,openalex
10.1109/latice.2015.19,10.3102/0013189x12463051,openalex
10.1109/latice.2015.19,10.1145/1118178.1118215,openalex
10.1109/isecon.2015.7119929,10.1145/1118178.1118215,openalex
10.1109/educon.2015.7096089,10.1145/1118178.1118215,openalex
10.1109/educon.2015.7096089,10.3102/0013189x12463051,openalex
10.1080/08993408.2015.1033142,10.3102/0013189x12463051,openalex
10.1080/08993408.2015.1033142,10.1145/2462476.2462479,openalex
10.1080/08993408.2015.1033142,10.1145/2445196.2445374,openalex
10.1080/08993408.2015.1033142,10.1145/1953163.1953241,openalex
10.1080/08993408.2015.1033142,10.1145/1929887.1929902,openalex
10.1080/08993408.2015.1033142,10.1145/1118178.1118215,openalex
10.1080/08993408.2015.1033142,10.1145/2325296.2325347,openalex
10.1145/2700517,10.1145/1953163.1953241,openalex
10.1145/2700517,10.1109/vlhcc.2011.6070398,openalex
10.1145/2700517,10.1145/2157136.2157191,openalex
10.1145/2700517,10.1145/1118178.1118215,openalex
10.1007/s11528-015-0840-3,10.4018/ijgbl.2011040105,openalex
10.1007/s11528-015-0840-3,10.1145/1539024.1508932,openalex
10.1007/s11528-015-0840-3,10.1145/1118178.1118215,openalex
10.1007/s11528-015-0840-3,10.1145/1562877.1562941,openalex
10.1007/s11528-015-0840-3,10.1145/1508865.1508932,openalex
10.1145/2676723.2677244,10.1145/2538862.2538905,openalex
10.1145/2676723.2677269,10.1145/1953163.1953241,openalex
10.1145/2676723.2677256,10.1145/1118178.1118215,openalex
10.1007/978-3-319-12307-3_58,10.1145/1734263.1734384,openalex
10.1007/978-3-319-12307-3_58,10.1145/1118178.1118215,openalex
10.1007/978-3-319-25396-1_13,10.1007/978-3-642-36617-8_4,openalex
10.1007/978-3-319-25396-1_13,10.1145/1118178.1118215,openalex
10.15388/infedu.2015.11,10.1145/1118178.1118215,openalex
10.1007/978-3-319-24258-3_2,10.1109/educon.2014.6826147,openalex
10.1007/978-3-319-24258-3_2,10.1016/j.chb.2014.09.012,openalex
10.1007/978-3-319-24258-3_2,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2014.11.022,10.3102/0013189x12463051,openalex
10.1016/j.compedu.2014.11.022,10.1145/1118178.1118215,openalex
10.1109/itag.2014.15,10.1145/1118178.1118215,openalex
10.1145/2676660,10.1145/1118178.1118215,openalex
10.1145/2676660,10.1098/rsta.2008.0118,openalex
10.1145/2684721.2684736,10.1145/1929887.1929902,openalex
10.1145/2684721.2684736,10.1145/1118178.1118215,openalex
10.1145/2674683.2674704,10.1145/2532748.2532768,openalex
10.1145/2674683.2674704,10.1145/1118178.1118215,openalex
10.1145/2670757.2670767,10.1145/1118178.1118215,openalex
10.1145/2670757.2670761,10.1145/1118178.1118215,openalex
10.1371/journal.pcbi.1003896,10.1093/bib/bbt005,openalex
10.1371/journal.pcbi.1003896,10.1145/1118178.1118215,openalex
10.1371/journal.pcbi.1003896,10.1098/rsta.2008.0118,openalex
10.1145/2645791.2645835,10.1145/2445196.2445404,openalex
10.1109/icalt.2014.118,10.3102/0013189x12463051,openalex
10.1109/icalt.2014.118,10.1145/1118178.1118215,openalex
10.2190/ec.51.2.c,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2013.10.020,10.1145/1929887.1929902,openalex
10.1007/s11423-013-9327-0,10.3102/0013189x12463051,openalex
10.1007/s11423-013-9327-0,10.1145/1118178.1118215,openalex
10.1016/j.ijcci.2014.06.003,10.1145/1118178.1118215,openalex
10.1016/j.ijcci.2014.06.003,10.4018/ijgbl.2011040105,openalex
10.1016/j.ijcci.2014.06.003,10.1016/j.procs.2012.04.056,openalex
10.1016/j.ijcci.2014.06.003,10.1145/2212776.2223794,openalex
10.1016/j.ijcci.2014.06.003,10.1145/1953163.1953241,openalex
10.1016/j.ijcci.2014.06.003,10.1145/1929887.1929902,openalex
10.2991/ict4s-14.2014.28,10.1145/1118178.1118215,openalex
10.1016/j.chb.2014.09.012,10.3102/0013189x12463051,openalex
10.1016/j.chb.2014.09.012,10.1145/1118178.1118215,openalex
10.1016/j.chb.2014.09.012,10.1098/rsta.2008.0118,openalex
10.1145/2591708.2591724,10.1145/1822090.1822154,openalex
10.1145/2591708.2591724,10.1145/1118178.1118215,openalex
10.1145/2591708.2591732,10.1145/1118178.1118215,openalex
10.1145/2593968.2610489,10.4018/ijgbl.2011040105,openalex
10.1145/2593968.2610489,10.1145/1463689.1463767,openalex
10.1145/2593968.2610489,10.1098/rsta.2008.0118,openalex
10.2190/ec.49.4.b,10.1145/1953163.1953241,openalex
10.2190/ec.49.4.b,10.1145/1118178.1118215,openalex
10.2190/ec.49.4.b,10.1098/rsta.2008.0118,openalex
10.1145/2538862.2538940,10.1145/1461928.1461938,openalex
10.1145/2538862.2538940,10.1145/1118178.1118215,openalex
10.1145/2538862.2538940,10.1109/fie.2013.6685067,openalex
10.1155/2014/428080,10.1145/1118178.1118215,openalex
10.1155/2014/428080,10.1145/1461928.1461938,openalex
10.1155/2014/428080,10.1145/1929887.1929902,openalex
10.1155/2014/428080,10.1145/1734263.1734384,openalex
10.1155/2014/428080,10.1145/1597990.1598021,openalex
10.1155/2014/428080,10.1145/1508865.1508959,openalex
10.1155/2014/428080,10.1145/2380552.2380606,openalex
10.1155/2014/428080,10.1145/1562877.1562941,openalex
10.1109/fie.2013.6685067,10.1145/1118178.1118215,openalex
10.1109/fie.2013.6685067,10.1145/1461928.1461938,openalex
10.1145/2513456.2513484,10.1145/2462476.2483797,openalex
10.1145/2513456.2513484,10.1145/1118178.1118215,openalex
10.1145/2513456.2513484,10.1098/rsta.2008.0118,openalex
10.1145/2462476.2462479,10.1145/1118178.1118215,openalex
10.1145/2462476.2462479,10.1145/2325296.2325347,openalex
10.1145/2462476.2483797,10.1145/1562877.1562941,openalex
10.1145/2462476.2483797,10.1145/1118178.1118215,openalex
10.1007/978-3-642-39146-0_33,10.1145/1118178.1118215,openalex
10.1007/978-3-642-36617-8_4,10.1145/2380552.2380606,openalex
10.1007/978-3-642-36617-8_4,10.1145/1118178.1118215,openalex
10.1007/978-3-642-36617-8_4,10.1098/rsta.2008.0118,openalex
10.1145/2532748.2532768,10.1145/1118178.1118215,openalex
10.1109/mite.2013.6756334,10.1109/fie.2012.6462487,openalex
10.1109/mite.2013.6756334,10.1145/1929887.1929902,openalex
10.1109/mite.2013.6756334,10.1145/1118178.1118215,openalex
10.1109/mite.2013.6756334,10.1145/1508865.1508959,openalex
10.1145/2509578.2509591,10.1109/vlhcc.2011.6070398,openalex
10.1145/2509578.2509591,10.1145/2160718.2160729,openalex
10.1145/2509578.2509591,10.1145/1118178.1118215,openalex
10.1145/2445196.2445227,10.1145/1118178.1118215,openalex
10.1145/2445196.2445374,10.1145/1118178.1118215,openalex
10.1145/2445196.2445404,10.3102/0013189x12463051,openalex
10.1145/2445196.2445404,10.1145/1118178.1118215,openalex
10.3102/0013189x12463051,10.4018/ijgbl.2011040105,openalex
10.3102/0013189x12463051,10.1145/1929887.1929902,openalex
10.3102/0013189x12463051,10.1145/1118178.1118215,openalex
10.1109/fie.2012.6462365,10.1145/2325296.2325347,openalex
10.1109/fie.2012.6462365,10.1145/1118178.1118215,openalex
10.1109/clei.2012.6427135,10.1145/1929887.1929902,openalex
10.1109/clei.2012.6427135,10.1145/1539024.1508932,openalex
10.1109/clei.2012.6427135,10.1145/1118178.1118215,openalex
10.1109/clei.2012.6427135,10.1007/978-3-642-21530-8_13,openalex
10.1109/clei.2012.6427135,10.1145/1953163.1953241,openalex
10.1109/clei.2012.6427135,10.1145/1508865.1508932,openalex
10.1109/pci.2012.18,10.1145/1118178.1118215,openalex
10.1109/pci.2012.18,10.1098/rsta.2008.0118,openalex
10.1109/pci.2012.18,10.1145/1508865.1508959,openalex
10.1145/2380552.2380606,10.1145/1118178.1118215,openalex
10.1145/2160718.2160729,10.1145/2157136.2157191,openalex
10.1145/2157136.2157191,10.1109/vlhcc.2011.6070398,openalex
10.1145/2157136.2157191,10.1145/1953163.1953241,openalex
10.1145/2157136.2157191,10.1145/1536274.1536281,openalex
10.1145/2212776.2223794,10.4018/ijgbl.2011040105,openalex
10.1145/2212776.2223794,10.1145/1118178.1118215,openalex
10.1016/j.procs.2012.04.056,10.1145/1118178.1118215,openalex
10.1016/j.procs.2012.04.056,10.1098/rsta.2008.0118,openalex
10.1016/j.procs.2012.04.056,10.1145/1929887.1929902,openalex
10.1016/j.procs.2012.04.056,10.4018/ijgbl.2011040105,openalex
10.1016/j.procs.2012.04.056,10.1145/1822090.1822154,openalex
10.14742/ajet.805,10.1145/1118178.1118215,openalex
10.14742/ajet.805,10.14742/ajet.805,openalex
10.1109/vlhcc.2011.6070398,10.1145/1118178.1118215,openalex
10.1109/fie.2011.6142980,10.1145/1118178.1118215,openalex
10.1109/fie.2011.6142980,10.1145/1539024.1508959,openalex
10.1109/fie.2011.6142980,10.1145/1929887.1929902,openalex
10.1109/fie.2011.6142980,10.1145/1508865.1508959,openalex
10.1007/978-3-642-23456-9_39,10.1145/1118178.1118215,openalex
10.1007/978-3-642-23456-9_39,10.1098/rsta.2008.0118,openalex
10.1145/2016039.2016059,10.1145/1118178.1118215,openalex
10.1007/978-3-642-21530-8_13,10.1145/1822090.1822154,openalex
10.1145/1953163.1953241,10.1145/1822090.1822154,openalex
10.1145/1953163.1953241,10.1145/1734263.1734384,openalex
10.4018/ijgbl.2011040105,10.1145/1118178.1118215,openalex
10.1145/1929887.1929902,10.1145/1508865.1508959,openalex
10.1145/1929887.1929902,10.1145/1118178.1118215,openalex
10.1016/j.sbspro.2010.12.256,10.1145/1118178.1118215,openalex
10.1109/fie.2010.5673139,10.1145/1508865.1509053,openalex
10.1109/fie.2010.5673139,10.1145/1508865.1508959,openalex
10.1109/fie.2010.5673139,10.1145/1118178.1118215,openalex
10.1109/fie.2010.5673139,10.1145/1539024.1508959,openalex
10.1145/1822090.1822154,10.1145/1536274.1536281,openalex
10.1145/1822090.1822154,10.1145/1118178.1118215,openalex
10.1145/1508865.1508932,10.1145/1118178.1118215,openalex
10.1145/1536274.1536281,10.1145/1118178.1118215,openalex
10.1145/1508865.1508959,10.1145/1118178.1118215,openalex
10.1109/fie.2009.5350463,10.1145/1118178.1118215,openalex
10.1145/1562877.1562941,10.1145/1118178.1118215,openalex
10.1109/vlhcc.2009.5295278,10.1098/rsta.2008.0118,openalex
10.1109/vlhcc.2009.5295278,10.1145/1118178.1118215,openalex
10.1109/vlhcc.2009.5295278,10.1145/1461928.1461938,openalex
10.1109/icetc.2009.16,10.1145/1118178.1118215,openalex
10.1145/1539024.1508932,10.1145/1118178.1118215,openalex
10.1145/1539024.1508959,10.1145/1118178.1118215,openalex
10.1145/1539024.1509053,10.1145/1118178.1118215,openalex
10.1145/1461928.1461938,10.1145/1118178.1118215,openalex
10.1145/1508865.1509053,10.1145/1118178.1118215,openalex
10.1145/1463689.1463767,10.1145/1118178.1118215,openalex
10.1109/fie.2008.4720362,10.1145/1118178.1118215,openalex
10.1098/rsta.2008.0118,10.1145/1118178.1118215,openalex
10.1145/1118178.1118215,10.1098/rsta.2008.0118,openalex
10.1145/1118178.1118215,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_5,10.3102/0013189x12463051,openalex
10.1007/978-3-319-52691-1_5,10.1007/s10956-015-9581-5,openalex
10.1007/978-3-319-52691-1_5,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_14,10.1016/j.robot.2015.10.008,openalex
10.1007/978-3-319-52691-1_14,10.1016/j.compedu.2013.10.020,openalex
10.1007/978-3-319-52691-1_14,10.3102/0013189x12463051,openalex
10.1007/978-3-319-52691-1_14,10.1145/1929887.1929902,openalex
10.1007/978-3-319-52691-1_14,10.1145/1539024.1508959,openalex
10.1007/978-3-319-52691-1_14,10.1016/j.chb.2014.09.012,openalex
10.1007/978-3-319-52691-1_14,10.1007/978-3-319-30295-9_14,openalex
10.1007/978-3-319-52691-1_14,10.1145/1539024.1508932,openalex
10.1007/978-3-319-52691-1_14,10.1007/s10639-015-9412-6,openalex
10.1007/978-3-319-52691-1_14,10.1007/s10956-015-9581-5,openalex
10.1007/978-3-319-52691-1_14,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_14,10.1098/rsta.2008.0118,openalex
10.1007/978-3-319-52691-1_14,10.1145/1508865.1508932,openalex
10.1007/978-3-319-52691-1_14,10.1145/2212776.2223794,openalex
10.1007/978-3-319-52691-1_14,10.1145/1508865.1508959,openalex
10.1007/978-3-319-52691-1_12,10.1016/j.robot.2015.10.008,openalex
10.1007/978-3-319-52691-1_12,10.1016/j.compedu.2013.10.020,openalex
10.1007/978-3-319-52691-1_12,10.3102/0013189x12463051,openalex
10.1007/978-3-319-52691-1_12,10.1145/2787622.2787720,openalex
10.1007/978-3-319-52691-1_12,10.1145/2160718.2160729,openalex
10.1007/978-3-319-52691-1_12,10.1145/2700517,openalex
10.1007/978-3-319-52691-1_12,10.1145/2157136.2157191,openalex
10.1007/978-3-319-52691-1_12,10.1145/1118178.1118215,openalex
10.4018/978-1-4666-1864-0.ch021,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_7,10.1145/2184512.2184547,openalex
10.1007/978-3-319-52691-1_7,10.1145/1508865.1508959,openalex
10.1007/978-3-319-52691-1_7,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_2,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_13,10.1145/1539024.1509053,openalex
10.1007/978-3-319-52691-1_13,10.1007/978-3-319-24258-3_2,openalex
10.1007/978-3-319-52691-1_13,10.1119/perc.2013.pr.021,openalex
10.1007/978-3-319-52691-1_13,10.1145/1461928.1461938,openalex
10.1007/978-3-319-52691-1_13,10.1007/s11528-016-0098-4,openalex
10.1007/978-3-319-52691-1_13,10.3102/0013189x12463051,openalex
10.1007/978-3-319-52691-1_13,10.1145/2684721.2684736,openalex
10.1007/978-3-319-52691-1_13,10.1016/j.chb.2014.09.012,openalex
10.1007/978-3-319-52691-1_13,10.1145/2787622.2787720,openalex
10.1007/978-3-319-52691-1_13,10.1145/2818314.2818315,openalex
10.1007/978-3-319-52691-1_13,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_13,10.1098/rsta.2008.0118,openalex
10.1007/978-3-319-52691-1_13,10.1007/s11528-016-0087-7,openalex
10.1007/978-3-319-52691-1_13,10.1145/1508865.1509053,openalex
10.1007/978-3-319-52691-1_17,10.1145/1461928.1461938,openalex
10.1007/978-3-319-52691-1_17,10.3102/0013189x12463051,openalex
10.1007/978-3-319-52691-1_17,10.1145/3027385.3029440,openalex
10.1007/978-3-319-52691-1_17,10.1080/08993408.2015.1033142,openalex
10.1007/978-3-319-52691-1_17,10.1145/2839509.2844564,openalex
10.1007/978-3-319-52691-1_17,10.1145/2591708.2591724,openalex
10.1007/978-3-319-52691-1_17,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_17,10.1145/2325296.2325347,openalex
10.1007/978-3-319-52691-1_17,10.1145/2462476.2462479,openalex
10.1007/978-3-319-52691-1_10,10.1145/1118178.1118215,openalex
10.1145/3408877.3432376,10.1016/j.compedu.2017.03.001,openalex
10.1145/3408877.3432376,10.1145/3328778.3366821,openalex
10.1145/3408877.3432376,10.1145/1118178.1118215,openalex
10.1145/3408877.3432376,10.1145/1929887.1929902,openalex
10.1145/3408877.3432376,10.1007/978-3-319-46747-4_3,openalex
10.1145/3408877.3432376,10.1016/j.chb.2016.08.047,openalex
10.1007/978-3-030-82544-7_17,10.1016/j.robot.2015.10.008,openalex
10.1007/978-3-030-82544-7_17,10.1016/j.compedu.2013.10.020,openalex
10.1007/978-3-030-82544-7_17,10.1186/s40594-020-00238-z,openalex
10.1007/978-3-030-82544-7_17,10.1007/s10639-020-10355-5,openalex
10.1007/978-3-030-82544-7_17,10.1007/s10798-019-09559-9,openalex
10.1007/978-3-030-82544-7_17,10.3102/0013189x12463051,openalex
10.1007/978-3-030-82544-7_17,10.1007/s10639-018-9729-z,openalex
10.1007/978-3-030-82544-7_17,10.1016/j.chb.2014.09.012,openalex
10.1007/978-3-030-82544-7_17,10.1145/3304221.3319786,openalex
10.1080/00368121.2022.2071817,10.1007/s10639-017-9675-1,openalex
10.1080/00368121.2022.2071817,10.1016/j.chb.2019.03.018,openalex
10.1080/00368121.2022.2071817,10.1016/j.robot.2015.10.008,openalex
10.1080/00368121.2022.2071817,10.15388/infedu.2019.04,openalex
10.1080/00368121.2022.2071817,10.1080/10494820.2019.1674879,openalex
10.1080/00368121.2022.2071817,10.15388/infedu.2020.28,openalex
10.1080/00368121.2022.2071817,10.1007/s10956-019-09798-4,openalex
10.1080/00368121.2022.2071817,10.1016/j.compedu.2020.103872,openalex
10.1080/00368121.2022.2071817,10.1109/educon.2017.7943079,openalex
10.1080/00368121.2022.2071817,10.1007/s10956-019-09802-x,openalex
10.1080/00368121.2022.2071817,10.1007/s11858-019-01096-y,openalex
10.1080/00368121.2022.2071817,10.14201/eks.23002,openalex
10.1080/00368121.2022.2071817,10.1002/tea.21545,openalex
10.1080/00368121.2022.2071817,10.1016/j.edurev.2017.09.003,openalex
10.1080/00368121.2022.2071817,10.1177/0735633117743918,openalex
10.1080/00368121.2022.2071817,10.1108/ils-05-2019-0042,openalex
10.1080/00368121.2022.2071817,10.1007/s10956-015-9581-5,openalex
10.1080/00368121.2022.2071817,10.1145/1118178.1118215,openalex
10.1007/978-3-319-52691-1_19,10.1145/1953163.1953241,openalex
10.1007/978-3-319-52691-1_19,10.3102/0013189x12463051,openalex
10.1007/978-3-319-52691-1_19,10.1016/j.compedu.2014.11.022,openalex
10.1007/978-3-319-52691-1_19,10.1145/1118178.1118215,openalex
10.1016/j.tsc.2021.100888,10.1016/j.robot.2015.10.008,openalex
10.1016/j.tsc.2021.100888,10.1177/0735633116642774,openalex
10.1016/j.tsc.2021.100888,10.1007/s11528-015-0840-3,openalex
10.1016/j.tsc.2021.100888,10.3102/0013189x12463051,openalex
10.1016/j.tsc.2021.100888,10.1080/08993408.2015.1033142,openalex
10.1016/j.tsc.2021.100888,10.1016/j.compedu.2014.11.022,openalex
10.1016/j.tsc.2021.100888,10.2190/ec.49.4.b,openalex
10.1016/j.tsc.2021.100888,10.1016/j.chb.2017.01.005,openalex
10.1016/j.tsc.2021.100888,10.1145/1929887.1929902,openalex
10.1016/j.tsc.2021.100888,10.1177/0735633120932871,openalex
10.1016/j.tsc.2021.100888,10.1145/1118178.1118215,openalex
10.1016/j.tsc.2021.100888,10.1098/rsta.2008.0118,openalex
10.1016/j.tsc.2021.100888,10.1145/2593968.2610489,openalex
10.1016/j.tsc.2021.100888,10.1145/3328778.3366892,openalex
10.1016/j.tsc.2021.100888,10.1111/jcal.12495,openalex
10.1016/j.tsc.2021.100888,10.1145/2978249.2978272,openalex
10.1016/j.sbspro.2012.06.938,10.1145/1118178.1118215,openalex
10.1016/j.sbspro.2012.06.938,10.1098/rsta.2008.0118,openalex
10.3233/978-1-61499-411-4-273,10.1145/1118178.1118215,openalex
10.1080/02568543.2021.1981503,10.3102/0013189x12463051,openalex
10.1080/02568543.2021.1981503,10.1080/08993408.2017.1308651,openalex
10.1080/02568543.2021.1981503,10.1016/j.chb.2014.09.012,openalex
10.1080/02568543.2021.1981503,10.1145/1597990.1598021,openalex
10.1080/02568543.2021.1981503,10.1007/s10758-017-9328-x,openalex
10.1080/02568543.2021.1981503,10.1145/1118178.1118215,openalex
10.1080/02568543.2021.1981503,10.1098/rsta.2008.0118,openalex
10.1080/0020739x.2020.1736349,10.3102/0013189x12463051,openalex
10.1080/0020739x.2020.1736349,10.1007/s10956-016-9628-2,openalex
10.1080/0020739x.2020.1736349,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2018.10.005,10.1111/jcal.12155,openalex
10.1016/j.compedu.2018.10.005,10.3102/0013189x12463051,openalex
10.1016/j.compedu.2018.10.005,10.1016/j.chb.2015.05.047,openalex
10.1016/j.compedu.2018.10.005,10.1016/j.chb.2014.09.012,openalex
10.1016/j.compedu.2018.10.005,10.1080/13614568.2016.1152314,openalex
10.1016/j.compedu.2018.10.005,10.1007/s11251-017-9421-5,openalex
10.1016/j.compedu.2018.10.005,10.1016/j.compedu.2016.03.003,openalex
10.1016/j.compedu.2018.10.005,10.1145/1118178.1118215,openalex
10.1080/08993408.2020.1783149,10.1016/j.chb.2014.09.012,openalex
10.1080/08993408.2020.1783149,10.1007/s10639-015-9412-6,openalex
10.15388/infedu.2023.11,10.1007/s10956-019-09799-3,openalex
