doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.1016/j.compedu.2021.104173,“It's a chance to make mistakes”: Processes and outcomes of coding in 2nd grade classrooms,“It's a chance to make mistakes”: Processes and outcomes of coding in 2nd grade classrooms,2021,Computers and Education,broad,0.6333333333333333,3,13.0,13.0,16.0,1.5,124.0,Coding (social sciences); Computer science; Psychology; Mathematics education; Axial coding,p3_2020_2026
10.1021/acs.jchemed.1c00252,Using Computational Chemistry to Improve Students' Multidimensional Understanding of Complex Electrophilic Aromatic Substitution Reactions: ,"Using Computational Chemistry to Improve Students' Multidimensional Understanding of Complex Electrophilic Aromatic Substitution Reactions: Further Analysis of the Solvent Effect, Temperature Influence, and Kinetic Behaviors",2021,Journal of Chemical Education,broad,0.6666666666666667,2,13.0,13.0,14.0,0.5,85.0,Chemistry; Electrophile; Computational chemistry; Computer science; Mathematics education,p3_2020_2026
10.1080/07380569.2021.1882206,Examination of Turkish Middle School STEM Teachers' Knowledge about Computational Thinking and Views Regarding Information and Communication,Examination of Turkish Middle School STEM Teachers' Knowledge about Computational Thinking and Views Regarding Information and Communications Technology,2021,Computers in the Schools,core,1.0,3,13.0,13.0,16.0,1.0,139.0,Turkish; Graduation (instrument); Computational thinking; Mathematics education; Test (biology),p3_2020_2026
10.1080/08993408.2020.1783149,Omnipresent yet elusive: Teachers' views on contexts for teaching algorithms in secondary education,Omnipresent yet elusive: Teachers' views on contexts for teaching algorithms in secondary education,2021,COMPUTER SCIENCE EDUCATION,broad,0.6333333333333333,3,13.0,13.0,11.0,5.85,48.0,Context (archaeology); Mathematics education; Professionalization; Computer science; Variation (astronomy),p3_2020_2026
10.1080/10494820.2019.1573199,Large-scale path modeling of remixing to computational thinking,Large-scale path modeling of remixing to computational thinking,2021,Interactive Learning Environments,core,0.9083333333333334,3,13.0,13.0,16.0,,79.0,Computer science; Appropriation; Repurposing; Computational thinking; Scale (ratio),p3_2020_2026
10.14569/ijacsa.2021.0120242,Towards the Development of Computational Thinking and Mathematical Logic through Scratch,Towards the Development of Computational Thinking and Mathematical Logic through Scratch,2021,International Journal of Advanced Computer Science and Applications,core,1.0,3,13.0,13.0,10.0,,94.0,Scratch; Computational thinking; Computer science; Context (archaeology); Test (biology),p3_2020_2026
10.1007/978-3-030-39250-5_10,Developing Algorithmic Thinking Through Computational Making,Developing Algorithmic Thinking Through Computational Making,2020,Studies in Computational Intelligence,core,0.9083333333333334,3,13.0,13.0,12.0,,41.0,Computational thinking; Computer science; Component (thermodynamics); Mathematics education; Multimedia,p3_2020_2026
10.1007/978-3-030-41258-6_14,The Creation of Animated Graphs to Develop Computational Thinking and Support STEM Education,The Creation of Animated Graphs to Develop Computational Thinking and Support STEM Education,2020,Communications in Computer and Information Science,broad,0.5416666666666667,3,13.0,13.0,13.0,,79.0,Animation; Computational thinking; Computer science; Graph; Generalization,p3_2020_2026
10.1007/s10799-019-00299-9,Knowledge representation for computational thinking using knowledge discovery computing,Knowledge representation for computational thinking using knowledge discovery computing,2020,Information Technology and Management,broad,0.6333333333333333,3,13.0,13.0,12.0,,65.0,Computational thinking; Computer science; Python (programming language); Knowledge representation and reasoning; Field (mathematics),p3_2020_2026
10.1007/s10956-019-09805-8,Missing in Measurement: Why Identifying Learning in Integrated Domains Is So Hard,Missing in Measurement: Why Identifying Learning in Integrated Domains Is So Hard,2020,Journal of Science Education and Technology,broad,0.5416666666666667,3,13.0,13.0,13.0,0.5,114.0,Hickey; Context (archaeology); Computer science; Science education; Educational technology,p3_2020_2026
10.1093/oso/9780197529003.001.0001,Cognitive Skills You Need for the 21st Century,Cognitive Skills You Need for the 21st Century,2020,,broad,0.575,2,13.0,13.0,8.0,15.0,36.0,Cognitive science; Cognition; Categorization; Computer science; Cognitive skill,p3_2020_2026
10.1109/icalt49669.2020.00061,Engaging estonian primary school children in computational thinking through adaptive educational games: A qualitative study,Engaging estonian primary school children in computational thinking through adaptive educational games: A qualitative study,2020,2020 IEEE 20TH INTERNATIONAL CONFERENCE ON ADVANCED LEARNING TECHNOLOGIES (ICALT 2020),broad,0.6666666666666667,2,13.0,13.0,16.0,,71.0,Estonian; Mathematics education; Computational thinking; Process (computing); Qualitative research,p3_2020_2026
10.1109/istem-ed50324.2020.9332734,STEM education activities development to promote computational thinking's students,STEM education activities development to promote computational thinking's students,2020,2020 5TH INTERNATIONAL STEM EDUCATION CONFERENCE (ISTEM-ED),core,1.0,3,13.0,13.0,10.0,,85.0,Computational thinking; Mathematics education; Nonprobability sampling; Computer science; Critical thinking,p3_2020_2026
10.1145/3372782.3406257,Exploring Student Behavior Using the TIPP&SEE Learning Strategy,Exploring Student Behavior Using the TIPP&SEE Learning Strategy,2020,"PROCEEDINGS OF THE 2020 ACM CONFERENCE ON INTERNATIONAL COMPUTING EDUCATION RESEARCH, ICER 2020",broad,0.6333333333333333,3,13.0,13.0,12.0,,43.0,Worksheet; Computer science; Mathematics education; Cognition; Correctness,p3_2020_2026
10.13189/ujer.2020.082102,Computational thinking among high school students,Computational thinking among high school students,2020,Universal Journal of Educational Research,core,1.0,3,13.0,13.0,10.0,,223.0,Mathematics education; Psychology; Computer science; Pedagogy,p3_2020_2026
10.15388/infedu.2020.24,Teacher Perspectives on Introducing Programming Constructs through Coding Mobile-Based Games to Secondary School Students,Teacher Perspectives on Introducing Programming Constructs through Coding Mobile-Based Games to Secondary School Students,2020,Informatics in Education,broad,0.6333333333333333,3,13.0,13.0,12.0,,82.0,Computational thinking; Mathematics education; Computer science; Coding (social sciences); Teaching method,p3_2020_2026
10.1080/10494820.2025.2450659,The effectiveness of ChatGPT in assisting high school students in programming learning: evidence from a quasi-experimental research,The effectiveness of ChatGPT in assisting high school students in programming learning: evidence from a quasi-experimental research,2025,INTERACTIVE LEARNING ENVIRONMENTS,broad,0.5416666666666667,3,12.0,12.0,24.0,13.0,133.0,Adaptability; Computer science; Mathematics education; Educational technology; Psychology,p3_2020_2026
10.1007/s10639-023-12313-3,"Learning motivation, outcomes, and anxiety in programming courses—A computational thinking–centered method","Learning motivation, outcomes, and anxiety in programming courses—A computational thinking–centered method",2024,Education and Information Technologies,broad,0.5416666666666667,3,12.0,12.0,13.0,,56.0,Computer science; Memorization; Flowchart; Mathematics education; Anxiety,p3_2020_2026
10.1007/s10639-024-12448-x,Engaging children in developing algorithmic thinking and debugging skills in primary schools: A mixed-methods multiple case study,Engaging children in developing algorithmic thinking and debugging skills in primary schools: A mixed-methods multiple case study,2024,Education and Information Technologies,core,0.9083333333333334,3,12.0,12.0,16.0,,101.0,Computational thinking; Debugging; Mathematics education; Curriculum; Computer science,p3_2020_2026
10.1007/s10639-024-12492-7,"Modelling the relationships between STEM learning attitude, computational thinking, and 21st century skills in primary school","Modelling the relationships between STEM learning attitude, computational thinking, and 21st century skills in primary school",2024,Education and Information Technologies,core,0.9083333333333334,3,12.0,12.0,17.0,,96.0,Educational technology; Mathematics education; Computational thinking; Psychology; Pedagogy,p3_2020_2026
10.1007/s10649-023-10275-4,Mathematical modelling as a vehicle for eliciting algorithmic thinking,Mathematical modelling as a vehicle for eliciting algorithmic thinking,2024,Educational Studies in Mathematics,core,1.0,3,12.0,12.0,15.0,,40.0,Computational thinking; Competence (human resources); Mathematics education; Curriculum; Computer science,p3_2020_2026
10.1080/03004279.2022.2150063,"Development of computational thinking tasks based on Riau Malay culture: a study of fifth-grade public school students in Pekanbaru, Indones","Development of computational thinking tasks based on Riau Malay culture: a study of fifth-grade public school students in Pekanbaru, Indonesia",2024,Education 3-13,core,0.8500000000000001,2,12.0,12.0,9.0,,111.0,Malay; Rasch model; Computational thinking; Context (archaeology); Mathematics education,p3_2020_2026
10.1080/10494820.2023.2214185,A systematic review of studies of parental involvement in computational thinking education,A systematic review of studies of parental involvement in computational thinking education,2024,Interactive Learning Environments,broad,0.5416666666666667,3,12.0,12.0,10.0,,41.0,Cognition; Psychology; Digital literacy; Conceptual framework; Literacy,p3_2020_2026
10.1177/07356331231206071,Effects of a Programming Course Using the GAME Model on Undergraduates' Self-Efficacy and Basic Programming Concepts,Effects of a Programming Course Using the GAME Model on Undergraduates' Self-Efficacy and Basic Programming Concepts,2024,JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,broad,0.7250000000000001,3,12.0,12.0,12.0,,54.0,Computer science; Mathematics education; Perception; Game based learning; Analysis of covariance,p3_2020_2026
