ct_layer,doi,title,year,journal,document_type,openalex_is_oa,openalex_oa_status,dimensions_times_cited,openalex_cited_by_count,scopus_citations,wos_citations_core,altmetric_score,altmetric_posts_count,altmetric_accounts_count,altmetric_tweeters_count,altmetric_bluesky_count,mendeley_reader_count,mendeley_group_count,openalex_top_concepts,citations_academic,altmetric_score_filled,mendeley_readers_filled,is_oa,ct_signal
broad,10.4018/978-1-4666-1864-0.ch023,Understanding Computational Thinking before Programming: Developing Guidelines for the Design of Games to Learn Introductory Programming through Game-Play,2013,DEVELOPMENTS IN CURRENT GAME-BASED LEARNING DESIGN AND DEPLOYMENT,Article; Book Chapter,False,closed,7.0,2.0,,1.0,,,,,,2.0,0.0,Computational thinking; Computer science; Game programming; Game design; Game Developer,7.0,0.0,2.0,False,exact||concepts
broad,10.4018/978-1-4666-1945-6.ch105,Programming Robots in Kindergarten to Express Identity: An Ethnographic Analysis,2012,"INDUSTRIAL ENGINEERING: CONCEPTS, METHODOLOGIES, TOOLS, AND APPLICATIONS, VOL I",Book chapter,False,closed,,7.0,8.0,1.0,,,,,,0.0,0.0,Robotics; Identity (music); Mathematics education; Robot; Artificial intelligence,7.0,0.0,0.0,False,exact|context
broad,10.4018/978-1-4666-4345-1.ch022,"""I Want Them to Feel the Fear..."": Critical computational literacy as the new multimodal composition",2013,,Book chapter,False,closed,,10.0,3.0,,,,,,,23.0,3.0,Critical thinking; New media; Computer science; Mathematics education; The arts,10.0,0.0,23.0,False,exact||concepts
broad,10.4018/978-1-4666-4502-8.ch063,In and out of the school activities implementing ibse and constructionist learning methodologies by means of robotics,2013,,Book chapter,False,closed,,5.0,1.0,,,,,,,39.0,5.0,Strict constructionism; Exploit; Constructionism; Curiosity; Robotics,5.0,0.0,39.0,False,exact|context
broad,10.4018/978-1-4666-5836-3.ch008,Software development tools to automate CAD/CAM systems,2014,,Book chapter,False,closed,,3.0,3.0,,,,,,,8.0,0.0,Automation; Software engineering; Computer-aided manufacturing; Computer science; Computer Aided Design,3.0,0.0,8.0,False,exact
broad,10.4018/978-1-4666-5888-2.ch150,Assessing Computational Thinking,2014,,Book chapter,False,closed,4.0,16.0,6.0,,,,,,,88.0,5.0,Computer science; Psychology,4.0,0.0,88.0,False,exact
broad,10.4018/978-1-4666-6046-5.ch064,A novel strategy to improve STEM education: The E-science approach,2014,,Book chapter,False,closed,,2.0,2.0,,,,,,,24.0,4.0,Cyberinfrastructure; Enthusiasm; Computer science; Science education; Visualization,2.0,0.0,24.0,False,exact|context|concepts
broad,10.4018/978-1-4666-6046-5.ch069,Computational thinking and mathematics: Possible relationships revealed by an analysis of national curriculum guidelines,2014,,Book chapter,False,closed,,4.0,3.0,,,,,,,33.0,5.0,Computational thinking; Perspective (graphical); Mathematics education; Curriculum; Computer science,4.0,0.0,33.0,False,exact|context|concepts
broad,10.4018/978-1-4666-6489-0.ch017,A case study of distance education for informatics gifted students,2014,,Book chapter,False,closed,,0.0,1.0,,,,,,,10.0,1.0,Computer science; Process (computing); Informatics; Scratch; Class (philosophy),0.0,0.0,10.0,False,exact|context
broad,10.4018/978-1-4666-6497-5.ch021,The synergism of mathematical thinking and computational thinking,2014,CASES ON TECHNOLOGY INTEGRATION IN MATHEMATICS EDUCATION,Book chapter,False,closed,,6.0,7.0,5.0,,,,,,37.0,4.0,CITES; Computer science; Mathematical practice; Management science; Computational thinking,6.0,0.0,37.0,False,exact||concepts
broad,10.4018/978-1-4666-7363-2.ch065,A novel strategy to improve STEM education: The e-science approach,2014,"STEM EDUCATION: CONCEPTS, METHODOLOGIES, TOOLS, AND APPLICATIONS",Book chapter,False,closed,,0.0,0.0,0.0,,,,,,28.0,5.0,Cyberinfrastructure; Enthusiasm; Computer science; Science education; Visualization,0.0,0.0,28.0,False,exact|context|concepts
broad,10.4018/978-1-4666-8200-9.ch111,"""I want them to feel the fear..."": Critical computational literacy as the new multimodal composition",2015,,Book chapter,False,closed,1.0,2.0,0.0,,,,,,,31.0,1.0,Critical thinking; The arts; New media; Mathematics education; Critical literacy,1.0,0.0,31.0,False,exact
broad,10.4018/978-1-4666-8310-5.ch010,Video game making and modding,2015,,Book chapter,False,closed,,40.0,30.0,,,,,,,29.0,3.0,Mod; Game design; Game Developer; Video game development; Key (lock),40.0,0.0,29.0,False,exact
broad,10.4018/978-1-4666-8363-1.ch002,Educational robotics as a learning tool for promoting rich environments for active learning (REALs),2015,,Book chapter,False,closed,,40.0,29.0,,,,,,,72.0,5.0,Artificial intelligence; Robotics; Transformational leadership; Curriculum; Computational thinking,40.0,0.0,72.0,False,exact|context|concepts
broad,10.4018/978-1-4666-8659-5.ch014,Evaluation of mathematical cognitive functions with the use of EEG brain imaging,2015,,Book chapter,False,closed,,9.0,7.0,,,,,,,44.0,1.0,Cognition; Dyscalculia; Neurocognitive; Perception; Neuroimaging,9.0,0.0,44.0,False,context
broad,10.4018/978-1-4666-8740-0,Handbook of research on comparative approaches to the digital age revolution in Europe and the Americas,2015,,Book,False,closed,37.0,13.0,6.0,,6.0,2.0,2.0,,,39.0,0.0,Digital Revolution; Political science; Regional science; Geography; Law,37.0,6.0,39.0,False,exact
broad,10.4018/978-1-4666-8740-0.ch008,Digital inclusion and computational thinking: New challenges and opportunities for media professionals,2015,,Book chapter,False,closed,,3.0,0.0,,,,,,,10.0,1.0,Inclusion (mineral); Context (archaeology); ICTS; Information and Communications Technology; Computer science,3.0,0.0,10.0,False,exact
broad,10.4018/978-1-4666-8789-9.ch033,Educational Robotics as a Learning Tool for Promoting Rich Environments for Active Learning (REALs),2015,,Book chapter,False,closed,,23.0,13.0,,,,,,,53.0,3.0,Artificial intelligence; Robotics; Curriculum; Transformational leadership; Educational robotics,23.0,0.0,53.0,False,exact|context
broad,10.4018/978-1-4666-9624-2.ch037,Computational thinking and mathematics: Possible relationships revealed by an analysis of national curriculum guidelines,2016,,Book chapter,False,closed,,1.0,1.0,,,,,,,44.0,7.0,Computational thinking; Perspective (graphical); Curriculum; Mathematics education; Computer science,1.0,0.0,44.0,False,exact|context|concepts
broad,10.4018/978-1-4666-9658-7.ch001,Science and innovative thinking for technical and organizational development: From e-health to patient-tailored therapy through intelligent specialization,2015,,Book chapter,False,closed,,1.0,0.0,,,,,,,4.0,0.0,Economic shortage; Computer science; Health care; Management science; State (computer science),1.0,0.0,4.0,False,context
broad,10.4018/978-1-5225-0251-7.ch019,Incorporating touch- based tablets into classroom activities: Fostering children's computational thinking through ipad integrated instruction,2016,,Book chapter,False,closed,,10.0,12.0,,,,,,,49.0,8.0,Computational thinking; Embodied cognition; Mathematics education; Perspective (graphical); Coding (social sciences),10.0,0.0,49.0,False,exact|context|concepts
broad,10.4018/978-1-5225-1034-5.ch012,Playing with programming: A serious game to start programming,2016,,Book chapter,False,closed,,0.0,1.0,,,,,,,23.0,5.0,Computer science; Principal (computer security); Programming style; Order (exchange); Code (set theory),0.0,0.0,23.0,False,exact|context
broad,10.4018/978-1-5225-2005-4,Moving students of color from consumers to producers of technology,2016,,Book,False,closed,87.0,12.0,3.0,,77.89999999999998,223.0,94.0,94.0,,18.0,3.0,Business; Advertising; Marketing,87.0,77.89999999999998,18.0,False,exact|context
broad,10.4018/978-1-5225-2005-4.ch003,Exploring African American middle-school girls' perceptions of themselves as game designers,2016,,Book chapter,False,closed,,2.0,3.0,,,,,,,7.0,1.0,Computational thinking; Perception; Set (abstract data type); Mathematics education; Middle level,2.0,0.0,7.0,False,context|concepts
broad,10.4018/978-1-5225-2005-4.ch005,Historical app developers: Integrating CS into K-12 through cross-disciplinary projects,2016,MOVING STUDENTS OF COLOR FROM CONSUMERS TO PRODUCERS OF TECHNOLOGY,Book chapter,False,closed,,3.0,17.0,4.0,11.349999999999998,39.0,14.0,14.0,,15.0,2.0,Artifact (error); Curriculum; Ethnic group; Discipline; Computer science,3.0,11.349999999999998,15.0,False,exact
broad,10.4018/978-1-5225-2005-4.ch006,Leveraging food as the context for developing computational algorithmic thinking in an entry-level college course,2016,,Book chapter,False,closed,,3.0,2.0,,,,,,,10.0,3.0,Bridging (networking); Computational thinking; Context (archaeology); Computer science; Set (abstract data type),3.0,0.0,10.0,False,context|concepts
broad,10.4018/978-1-5225-2237-9.ch043,Science and innovative thinking for technical and organizational development: From e-health to patient tailored therapy through intelligent specialization,2017,,Book chapter,False,closed,,0.0,0.0,,,,,,,13.0,0.0,Economic shortage; Health care; Computer science; State (computer science); Management science,0.0,0.0,13.0,False,context
broad,10.4018/978-1-5225-2255-3.ch208,Computational Thinking in Innovative Computational Environments and Coding,2018,"ENCYCLOPEDIA OF INFORMATION SCIENCE AND TECHNOLOGY, 4TH EDITION",Article; Book Chapter,False,closed,,1.0,,0.0,,,,,,10.0,0.0,Computational thinking; Computer science; Reading (process); Coding (social sciences); Mathematics education,1.0,0.0,10.0,False,exact||concepts
broad,10.4018/978-1-5225-2255-3.ch288,Learning With Games and Digital Stories in Visual Programming,2018,"ENCYCLOPEDIA OF INFORMATION SCIENCE AND TECHNOLOGY, 4TH EDITION",Article; Book Chapter,False,closed,,3.0,,2.0,,,,,,8.0,0.0,Computer science; Multimedia; Human–computer interaction; Computer graphics (images),3.0,0.0,8.0,False,exact|context
broad,10.4018/978-1-5225-3142-5.ch027,The artist's move: The discipline of dance and big data,2018,,Book chapter,False,closed,,0.0,0.0,,,,,,,12.0,2.0,Dance; Art; Visual arts; Big data; Art history,0.0,0.0,12.0,False,exact
broad,10.4018/978-1-5225-3417-4.ch040,Digital inclusion and computational thinking: New challenges and opportunities for media professionals,2017,,Book chapter,False,closed,,0.0,0.0,,,,,,,0.0,0.0,Inclusion (mineral); ICTS; Context (archaeology); Information and Communications Technology; Computer science,0.0,0.0,0.0,False,exact
broad,10.4018/978-1-5225-3923-0.ch043,Software development tools to automate CAD/CAM systems,2017,,Book chapter,False,closed,,1.0,1.0,,,,,,,3.0,0.0,Automation; Software engineering; Computer-aided manufacturing; Computer science; CAD,1.0,0.0,3.0,False,exact
broad,10.4018/978-1-5225-3940-7.ch010,Computational thinking and participatory teaching as pathways to personalized learning,2018,,Book chapter,True,hybrid,,8.0,9.0,,,,,,,45.0,7.0,Computational thinking; Citizen journalism; The arts; Curriculum; Multidisciplinary approach,8.0,0.0,45.0,True,exact||concepts
broad,10.4018/978-1-5225-3993-3.ch007,"Ten words about morphogenetic images: A discreet pathway between science, art, and architecture",2018,,Book chapter,False,closed,,0.0,1.0,,,,,,,2.0,0.0,Field (mathematics); Space (punctuation); Visual arts; The arts; Repertoire,0.0,0.0,2.0,False,exact
broad,10.4018/978-1-5225-7507-8.ch043,Computational Thinking and Young Children: Understanding the Potential of Tangible and Graphical Interfaces,2018,,Book chapter,False,closed,,0.0,1.0,,,,,,,4.0,0.0,Computational thinking; Popularity; Computer science; Robotics; Physical computing,0.0,0.0,4.0,False,exact|context|concepts
broad,10.4018/978-1-5225-9261-7.ch012,Digital literacy as part of a new curriculum for the Netherlands,2019,,Book chapter,False,closed,,1.0,2.0,,,,,,,54.0,1.0,Curriculum; Literacy; Digital literacy; Information literacy; Mathematics education,1.0,0.0,54.0,False,exact
broad,10.4018/978-1-59904-849-9.ch183,NLP Techniques in Intelligent Tutoring Systems,2008,,Book chapter,False,closed,2.0,6.0,3.0,,,,,,,23.0,1.0,Computer science; TUTOR; Natural language processing; Artificial intelligence; Trainer,2.0,0.0,23.0,False,context
broad,10.4018/978-1-60566-026-4.ch382,Learning Systems Engineering,2008,,Book chapter,False,closed,1.0,1.0,0.0,,,,,,,3.0,0.0,Computer science; Cognition; Cognitive systems; Artificial intelligence; Cognitive science,1.0,0.0,3.0,False,context
broad,10.4018/978-1-61350-180-1.ch021,Teaching spatial thinking in design computation contexts: Challenges and opportunities,2012,,Book chapter,False,closed,,1.0,2.0,,,,,,,15.0,4.0,Spatial design; Context (archaeology); Computer science; Design thinking; Computational thinking,1.0,0.0,15.0,False,context|concepts
broad,10.4018/978-1-61520-781-7.ch018,Using commercial-off-the-shelf video games to facilitate habits of mind: Spore™ in the seventh grade life science classroom,2010,,Book chapter,False,closed,,2.0,3.0,,,,,,,8.0,3.0,Argument (complex analysis); Mathematics education; Computer science; Diversity (politics); Psychology,2.0,0.0,8.0,False,exact||concepts
broad,10.4018/978-1-6684-2411-7,"Research Anthology on Computational Thinking, Programming, and Robotics in the Classroom",2022,,Book,False,closed,3.0,16.0,1.0,,1.0,1.0,1.0,1.0,,12.0,0.0,Computational thinking; Robotics; Artificial intelligence; Mathematics education; Computer science,3.0,1.0,12.0,False,exact|context|concepts
broad,10.4018/978-1-6684-2411-7.ch001,Computational Thinking and Robotics: What's It All About?,2022,,Book chapter,False,closed,1.0,1.0,0.0,,,,,,,35.0,1.0,Computational thinking; Robotics; Curiosity; Artificial intelligence; Robot,1.0,0.0,35.0,False,exact|context|concepts
broad,10.4018/978-1-6684-2411-7.ch002,Fostering Computational Thinking and Creativity in Early Childhood Education: Play-Learn-Construct-Program-Collaborate,2022,,Book chapter,False,closed,6.0,5.0,5.0,,,,,,,45.0,4.0,Computational thinking; Creativity; Computer science; Artificial intelligence; Robotics,6.0,0.0,45.0,False,exact|context|concepts
broad,10.4018/978-1-6684-2411-7.ch003,Frameworks for Integration of Future-Oriented Computational Thinking in K-12 Schools,2022,,Book chapter,False,closed,0.0,0.0,0.0,,,,,,,10.0,0.0,Creativity; Formative assessment; Curriculum; Computational thinking; Mathematics education,0.0,0.0,10.0,False,exact|context|concepts
broad,10.4018/978-1-6684-2411-7.ch004,Instructional Design to Foster Computational Thinking Using Educational Robotics,2022,,Book chapter,False,closed,2.0,1.0,1.0,,,,,,,14.0,0.0,Computational thinking; Face (sociological concept); Educational robotics; Mathematics education; Computer science,2.0,0.0,14.0,False,exact|context|concepts
broad,10.4018/978-1-6684-2411-7.ch005,"Computational Thinking and Social Studies Teacher Education: What, Why, and How",2022,,Book chapter,False,closed,1.0,1.0,1.0,,,,,,,12.0,0.0,Computational thinking; Social studies; Heuristic; Mathematics education; Curriculum,1.0,0.0,12.0,False,exact||concepts
broad,10.4018/978-1-6684-2411-7.ch008,Developing Computational Thinking Using Lego Education WeDo at 4th Grade of Primary Education: A Case Study,2022,,Book chapter,False,closed,4.0,3.0,3.0,,,,,,,31.0,0.0,Computational thinking; Construct (python library); Robotics; Set (abstract data type); Mathematics education,4.0,0.0,31.0,False,exact|context|concepts
